,Date,Time,Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW),Wind Speed (m/s),Temperature (K),Pressure (Pa),Roughness_length (m)
5141,2018-08-08,10:00:00,677.666667850993,34.1656112670898,619.93017578125,6.1553649902343714,291.17,100080.0,0.15
5142,2018-08-08,11:00:00,1267.9215479941001,23.9335803985595,1183.15698242187,7.51930379867553,292.06,100100.0,0.15
5143,2018-08-08,12:00:00,1086.05188249728,19.761440277099602,1018.21697998046,7.15230703353881,292.68,100093.0,0.15
5144,2018-08-08,13:00:00,3546.4636777135706,25.433219909667894,3386.59106445312,12.174090385437,292.8,100086.0,0.15
5145,2018-08-08,14:00:00,3556.11380955214,29.233879089355398,3324.67309570312,12.2546701431274,292.28,100065.0,0.15
5146,2018-08-08,15:00:00,3454.86964729884,33.7942581176757,3140.36108398437,11.6415996551513,293.24,100040.0,0.15
5147,2018-08-08,16:00:00,3486.38734258878,39.3361587524414,3084.537109375,11.79487991333,294.33,100008.0,0.15
5148,2018-08-08,17:00:00,2819.71139079156,36.8110809326171,2404.4560546875,10.0449104309082,295.44,99970.0,0.15
5149,2018-08-08,18:00:00,1983.26964902565,44.224510192871,1899.8719482421798,8.748462677001951,295.82,99940.9,0.15
5150,2018-08-08,19:00:00,3486.9919069374605,53.320621490478494,3164.19604492187,11.7980403900146,295.19,99939.5,0.15
5151,2018-08-08,20:00:00,3431.8591700924603,52.4412193298339,2951.85498046875,11.541299819946197,294.21,99958.0,0.15
5152,2018-08-08,21:00:00,2426.81905651536,42.604099273681605,2148.86889648437,9.43422794342041,293.5,99991.8,0.15
5153,2018-08-08,22:00:00,2932.2311642578998,51.2313690185546,2605.26098632812,10.2394695281982,292.55,100039.0,0.15
5154,2018-08-08,23:00:00,2517.41926701399,48.999088287353494,2163.7080078125,9.6002492904663,291.49,100092.0,0.15
5155,2018-09-08,00:00:00,3218.76546747708,50.44617843627921,2847.01611328125,10.8548898696899,290.56,100140.0,0.15
5156,2018-09-08,01:00:00,3371.21496550753,55.61240005493161,3051.7548828125,11.309860229492099,289.9,100163.0,0.15
5157,2018-09-08,02:00:00,2292.7308586893696,49.306369781494105,2130.76806640625,9.229293823242179,289.43,100175.0,0.15
5158,2018-09-08,03:00:00,3220.5355794399798,52.0156097412109,2857.1669921875,10.8594703674316,289.05,100176.0,0.15
5159,2018-09-08,04:00:00,3350.43852274401,50.2833099365234,2965.77392578125,11.2389402389526,288.85,100167.0,0.15
5160,2018-09-08,05:00:00,2060.5127345844103,46.01671981811521,1912.9320068359305,8.86994743347167,288.83,100152.0,0.15
5161,2018-09-08,06:00:00,3008.22944845575,57.9730796813964,2548.61889648437,10.383159637451099,288.89,100127.0,0.15
5162,2018-09-08,07:00:00,814.386077099257,48.9966888427734,787.193725585937,6.521397113800041,288.83,100118.0,0.15
5163,2018-09-08,08:00:00,1391.2131039768399,30.003799438476506,1301.67895507812,7.751770973205558,288.58,100125.0,0.15
5164,2018-09-08,09:00:00,780.0501241952361,32.283390045166,720.4392700195309,6.433049201965329,288.59,100139.0,0.15
5165,2018-09-08,10:00:00,1232.40025639259,35.0380783081054,1171.25805664062,7.45044612884521,288.61,100135.0,0.15
5166,2018-09-08,11:00:00,2011.03866204177,25.0361194610595,1805.04895019531,8.7922773361206,289.01,100119.0,0.15
5167,2018-09-08,12:00:00,3001.9879302097497,32.739288330078104,2410.93408203125,10.3709297180175,289.62,100080.0,0.15
5168,2018-09-08,13:00:00,3563.81965155519,36.2922706604003,3462.09301757812,12.326359748840304,290.72,100016.0,0.15
5169,2018-09-08,14:00:00,3012.639548524249,38.9750518798828,2592.03100585937,10.3918504714965,292.1,99980.4,0.15
5170,2018-09-08,15:00:00,2134.1232123520604,41.5458908081054,1943.0119628906202,8.98468589782714,293.26,99920.1,0.15
5171,2018-09-08,16:00:00,3503.34654337004,42.7159194946289,3363.63891601562,11.887410163879302,294.47,99856.1,0.15
5172,2018-09-08,17:00:00,3450.84804925913,48.6366386413574,3197.55200195312,11.623450279235804,295.24,99790.9,0.15
5173,2018-09-08,18:00:00,3474.8835640870598,48.0009994506835,3253.31494140625,11.7364501953125,295.39,99727.1,0.15
5174,2018-09-08,19:00:00,3597.28479917979,51.7972297668457,3503.69091796875,12.913570404052699,295.92,99677.0,0.15
5175,2018-09-08,20:00:00,3600.0,56.41109085083,3583.47094726562,13.573920249938901,295.31,99622.9,0.15
5176,2018-09-08,21:00:00,3445.63675913612,55.7983589172363,3255.98510742187,11.6003398895263,295.45,99584.1,0.15
5177,2018-09-08,22:00:00,3446.32121217374,55.881851196289,3164.7109375,11.6033496856689,295.07,99571.6,0.15
5178,2018-09-08,23:00:00,3032.5839316560805,52.2171516418457,2618.6708984375,10.4316797256469,294.37,99572.0,0.15
5179,2018-10-08,00:00:00,3591.1137720706797,65.3530502319335,3479.5859375,12.7011699676513,293.11,99571.1,0.15
5180,2018-10-08,01:00:00,3590.8941373320704,67.8145370483398,3468.67602539062,12.6962795257568,292.25,99554.6,0.15
5181,2018-10-08,02:00:00,3600.0,63.423610687255795,3587.00610351562,13.455240249633697,291.67,99537.3,0.15
5182,2018-10-08,03:00:00,3597.6863061032705,60.18624114990229,3521.97998046875,12.9496002197265,290.97,99504.4,0.15
5183,2018-10-08,04:00:00,3600.0,66.3957138061523,3601.86010742187,14.038570404052699,290.26,99478.3,0.15
5184,2018-10-08,05:00:00,3600.0,67.4911270141601,3599.8701171875,13.824040412902804,289.76,99460.4,0.15
5185,2018-10-08,06:00:00,3574.50133305236,67.2098236083984,3420.86010742187,12.4415597915649,289.68,99443.2,0.15
5186,2018-10-08,07:00:00,3291.0605738162208,57.547721862792905,2979.38696289062,11.0536603927612,289.45,99428.9,0.15
5187,2018-10-08,08:00:00,2925.43984604514,58.84590911865229,2535.2099609375,10.227149963378901,288.86,99426.0,0.15
5188,2018-10-08,09:00:00,1216.68321528242,51.2618598937988,1372.15100097656,7.41964292526245,288.42,99441.1,0.15
5189,2018-10-08,10:00:00,2537.7398330383303,53.155029296875,2395.7470703125,9.627326011657713,288.73,99462.7,0.15
5190,2018-10-08,11:00:00,3205.4888124488,26.278079986572198,2770.93701171875,10.8209400177001,290.04,99466.3,0.15
5191,2018-10-08,12:00:00,3569.44522775425,31.2664794921875,3485.34594726562,12.384229660034098,291.6,99449.6,0.15
5192,2018-10-08,13:00:00,3446.8861636467,31.594230651855398,3257.17211914062,11.605839729309,293.19,99432.2,0.15
5193,2018-10-08,14:00:00,3600.0,32.32804107666011,3575.73803710937,13.1367397308349,294.98,99424.9,0.15
5194,2018-10-08,15:00:00,3591.2123168549797,38.4987487792968,3515.01293945312,12.7033901214599,296.69,99394.4,0.15
5195,2018-10-08,16:00:00,3600.0,41.1250915527343,3602.623046875,14.716420173645,298.16,99352.6,0.15
5196,2018-10-08,17:00:00,3564.911655563621,49.5172805786132,3447.9189453125,12.3371801376342,298.98,99326.6,0.15
5197,2018-10-08,18:00:00,3600.0,57.0747489929199,3576.78002929687,13.365300178527804,298.77,99322.6,0.15
5198,2018-10-08,19:00:00,3600.0,61.3895301818847,3574.52392578125,14.791219711303699,298.35,99316.0,0.15
5199,2018-10-08,20:00:00,3600.0,57.0315818786621,3603.84399414062,14.797149658203098,299.24,99309.2,0.15
5200,2018-10-08,21:00:00,3600.0,60.187328338623,3603.51293945312,15.473819732666,298.65,99335.7,0.15
5201,2018-10-08,22:00:00,3600.0,60.47895812988279,3603.49609375,15.8335599899291,297.47,99392.5,0.15
5202,2018-10-08,23:00:00,3600.0,58.55189132690421,3601.98291015625,14.7587604522705,295.62,99482.8,0.15
5203,2018-11-08,00:00:00,3600.0,59.443599700927706,3593.97802734375,14.6992197036743,293.67,99554.4,0.15
5204,2018-11-08,01:00:00,3600.0,59.5125885009765,3600.82104492187,14.656470298767,292.26,99625.8,0.15
5205,2018-11-08,02:00:00,3600.0,58.9549407958984,3603.26489257812,14.93879032135,291.6,99691.0,0.15
5206,2018-11-08,03:00:00,3600.0,60.42953872680661,3601.84497070312,15.067649841308501,291.17,99728.7,0.15
5207,2018-11-08,04:00:00,3600.0,54.905811309814396,3584.68188476562,14.4448499679565,290.76,99759.9,0.15
5208,2018-11-08,05:00:00,3600.0,52.19527053833,3602.53100585937,14.9809198379516,290.42,99805.9,0.15
5209,2018-11-08,06:00:00,3600.0,60.216461181640604,3603.63500976562,15.7812404632568,290.12,99845.3,0.15
5210,2018-11-08,07:00:00,3600.0,61.718578338623,3602.55297851562,14.8583803176879,289.88,99897.9,0.15
5211,2018-11-08,08:00:00,3600.0,55.761470794677706,3603.78002929687,15.0341701507568,289.68,99966.7,0.15
5212,2018-11-08,09:00:00,3600.0,51.4080581665039,3603.48388671875,15.084639549255302,289.47,100035.0,0.15
5213,2018-11-08,10:00:00,3600.0,41.3116912841796,3592.03491210937,13.1850900650024,289.6,100116.0,0.15
5214,2018-11-08,11:00:00,3455.243240331,25.4384708404541,3160.97094726562,11.6433000564575,290.24,100166.0,0.15
5215,2018-11-08,12:00:00,3600.0,23.6221599578857,3576.2470703125,13.2227001190185,291.2,100213.0,0.15
5216,2018-11-08,13:00:00,3579.29382273604,27.654199600219695,3428.712890625,12.502169609069801,292.1,100229.0,0.15
5217,2018-11-08,14:00:00,3600.0,36.710708618164,3587.73095703125,13.5928802490234,292.86,100233.0,0.15
5218,2018-11-08,15:00:00,3592.5642964775293,34.579620361328104,3508.51000976562,12.7356996536254,293.53,100233.0,0.15
5219,2018-11-08,16:00:00,3600.0,40.1783905029296,3520.9990234375,13.095379829406701,294.66,100214.0,0.15
5220,2018-11-08,17:00:00,3600.0,41.1712493896484,3562.95092773437,13.37629032135,295.89,100215.0,0.15
5221,2018-11-08,18:00:00,3600.0,44.0789489746093,3593.90991210937,13.4885301589965,296.72,100222.0,0.15
5222,2018-11-08,19:00:00,3592.47789804353,49.4944305419921,3575.80688476562,12.7335195541381,297.15,100211.0,0.15
5223,2018-11-08,20:00:00,3573.3918893212,53.411979675292905,3497.875,12.428469657897901,297.26,100199.0,0.15
5224,2018-11-08,21:00:00,3600.0,51.5849800109863,3593.53588867187,13.9507799148559,297.07,100221.0,0.15
5225,2018-11-08,22:00:00,3600.0,50.4882316589355,3604.19995117187,13.655249595642,296.53,100280.0,0.15
5226,2018-11-08,23:00:00,3600.0,59.0024490356445,3603.39208984375,13.5736303329467,295.33,100323.0,0.15
5227,2018-12-08,00:00:00,3600.0,52.270938873290994,3603.90087890625,13.121399879455499,293.78,100377.0,0.15
5228,2018-12-08,01:00:00,3595.43908803146,56.7910614013671,3586.29711914062,12.822460174560499,292.7,100418.0,0.15
5229,2018-12-08,02:00:00,3600.0,57.6999397277832,3591.23095703125,13.269590377807601,291.89,100427.0,0.15
5230,2018-12-08,03:00:00,3600.0,60.62287902832029,3591.36791992187,13.265139579772901,291.15,100424.0,0.15
5231,2018-12-08,04:00:00,3587.7965471785706,63.0778884887695,3521.03100585937,12.634169578552198,290.57,100419.0,0.15
5232,2018-12-08,05:00:00,3535.76627889517,68.1750030517578,3243.48193359375,12.093640327453599,289.99,100407.0,0.15
5233,2018-12-08,06:00:00,3179.5280787016304,62.92798995971671,2661.99291992187,10.7565202713012,289.51,100472.0,0.15
5234,2018-12-08,07:00:00,3343.9453081470892,62.6600799560546,2937.72412109375,11.217490196228,289.19,100490.0,0.15
5235,2018-12-08,08:00:00,3060.68543647326,59.3609390258789,2603.37109375,10.489330291748,288.88,100516.0,0.15
5236,2018-12-08,09:00:00,2388.26730056935,58.2267303466796,2159.59399414062,9.3754243850708,288.72,100554.0,0.15
5237,2018-12-08,10:00:00,2290.6033359188896,26.411169052124,2034.5760498046798,9.22603130340576,288.86,100547.0,0.15
5238,2018-12-08,11:00:00,2806.3017233079604,29.227430343627898,2477.0830078125,10.0229701995849,290.18,100583.0,0.15
5239,2018-12-08,12:00:00,2098.0332157776197,23.8636207580566,1878.56604003906,8.92854595184326,291.84,100567.0,0.15
5240,2018-12-08,13:00:00,2406.66051273445,26.791030883789002,2069.65600585937,9.403489112854,293.62,100533.0,0.15
5241,2018-12-08,14:00:00,2323.37267774786,27.0326499938964,2120.65600585937,9.27623844146728,295.34,100471.0,0.15
5242,2018-12-08,15:00:00,3260.60467298813,31.3982505798339,2893.63891601562,10.966830253601,296.84,100413.0,0.15
5243,2018-12-08,16:00:00,3392.3009462737605,37.9375686645507,3036.2509765625,11.3857898712158,297.9,100375.0,0.15
5244,2018-12-08,17:00:00,3511.53053129145,42.9987106323242,3262.43310546875,11.935310363769501,298.69,100336.0,0.15
5245,2018-12-08,18:00:00,3080.0983756377195,49.892818450927706,2624.04809570312,10.5302696228027,299.19,100309.0,0.15
5246,2018-12-08,19:00:00,3574.0527894246893,59.3941993713378,3460.88208007812,12.436229705810499,299.35,100288.0,0.15
5247,2018-12-08,20:00:00,3600.0,63.7493896484375,3570.33203125,13.3492603302001,299.05,100272.0,0.15
5248,2018-12-08,21:00:00,3583.22979691704,64.8505401611328,3423.15698242187,12.5582799911499,298.56,100272.0,0.15
5249,2018-12-08,22:00:00,3577.66384527623,63.6720390319824,3423.4130859375,12.480739593505799,297.91,100289.0,0.15
5250,2018-12-08,23:00:00,3572.1988094567,63.7673683166503,3441.68603515625,12.4147300720214,296.84,100318.0,0.15
5251,2018-08-13,00:00:00,3597.78067012888,62.576320648193295,3556.02709960937,12.9618501663208,295.42,100333.0,0.15
5252,2018-08-13,01:00:00,3543.0791127019106,63.31821060180661,3404.71411132812,12.147749900817802,294.38,100319.0,0.15
5253,2018-08-13,02:00:00,3600.0,58.978790283203104,3590.3291015625,13.1845197677612,293.35,100305.0,0.15
5254,2018-08-13,03:00:00,3560.9925760389397,61.2313117980957,3327.71508789062,12.2991600036621,292.4,100294.0,0.15
5255,2018-08-13,04:00:00,3444.70621420569,62.59788131713861,3116.26806640625,11.5962600708007,291.42,100286.0,0.15
5256,2018-08-13,05:00:00,2973.59659251564,62.990959167480405,2541.34204101562,10.3163003921508,290.74,100292.0,0.15
5257,2018-08-13,06:00:00,3376.08403590578,65.4375228881835,2996.51489257812,11.3270196914672,290.29,100306.0,0.15
5258,2018-08-13,07:00:00,3406.2302388668,63.127979278564396,3016.30395507812,11.4384298324584,289.9,100332.0,0.15
5259,2018-08-13,08:00:00,2938.62950739818,55.1279182434082,2562.93310546875,10.2511501312255,289.7,100358.0,0.15
5260,2018-08-13,09:00:00,3106.89705498852,56.38143157958979,2774.78588867187,10.5883903503417,290.01,100378.0,0.15
5261,2018-08-13,10:00:00,3398.03122299219,58.725471496582,3002.43994140625,11.4071903228759,290.19,100390.0,0.15
5262,2018-08-13,11:00:00,3188.69022765201,58.6274604797363,2702.34594726562,10.778969764709403,290.47,100410.0,0.15
5263,2018-08-13,12:00:00,1851.0582339985501,41.3824310302734,1853.16796875,8.53732204437255,291.46,100427.0,0.15
5264,2018-08-13,13:00:00,2333.41815019977,37.624908447265604,2183.48095703125,9.29161167144775,292.3,100430.0,0.15
5265,2018-08-13,14:00:00,1643.3524369060801,30.9756908416748,1542.35595703125,8.194643020629881,292.3,100460.0,0.15
5266,2018-08-13,15:00:00,1103.68322818041,42.0107307434082,1171.93103027343,7.189617156982419,292.28,100487.0,0.15
5267,2018-08-13,16:00:00,2904.67473721742,52.2428398132324,2369.1240234375,10.1899700164794,292.67,100488.0,0.15
5268,2018-08-13,17:00:00,3128.25120289092,61.39255905151361,2553.97900390625,10.6361303329467,292.97,100480.0,0.15
5269,2018-08-13,18:00:00,3470.1961166308893,69.7035369873046,2892.81396484375,11.7135095596313,293.15,100474.0,0.15
5270,2018-08-13,19:00:00,3408.68737623317,70.42970275878899,2941.03588867187,11.4479398727416,293.11,100483.0,0.15
5271,2018-08-13,20:00:00,3551.6467171376794,77.01920318603509,3061.78198242187,12.216270446777301,294.54,100472.0,0.15
5272,2018-08-13,21:00:00,2553.74014438679,80.8955917358398,2150.2490234375,9.64889240264892,293.99,100484.0,0.15
5273,2018-08-13,22:00:00,3552.44440729091,81.2422866821289,2882.72192382812,12.2229795455932,293.42,100503.0,0.15
5274,2018-08-13,23:00:00,3443.6119655349394,73.71214294433591,2921.75708007812,11.5914802551269,292.89,100537.0,0.15
5275,2018-08-14,00:00:00,3448.5109929046807,74.313850402832,2948.84594726562,11.6130304336547,292.52,100573.0,0.15
5276,2018-08-14,01:00:00,3356.3218492865003,66.98651885986321,2869.81689453125,11.2586603164672,292.28,100582.0,0.15
5277,2018-08-14,02:00:00,2620.99888860805,64.9318084716796,2074.66088867187,9.742050170898429,292.1,100561.0,0.15
5278,2018-08-14,03:00:00,2925.014118042,58.59189987182611,2215.34399414062,10.226380348205499,291.84,100533.0,0.15
5279,2018-08-14,04:00:00,1879.4493373491,51.119190216064396,1524.4969482421802,8.58304977416992,291.46,100524.0,0.15
5280,2018-08-14,05:00:00,917.6343581624279,45.3120002746582,742.908325195312,6.774517059326169,291.26,100523.0,0.15
5281,2018-08-14,06:00:00,307.41943508080004,55.030590057373,252.72009277343705,4.8815279006958,290.98,100524.0,0.15
5282,2018-08-14,07:00:00,47.302178951027614,63.4124908447265,47.7478408813476,3.45671701431274,290.51,100549.0,0.15
5283,2018-08-14,08:00:00,0.0,47.4494285583496,0.0,2.5147249698638903,290.06,100584.0,0.15
5284,2018-08-14,09:00:00,0.0,69.9458923339843,0.0,2.50913500785827,289.95,100612.0,0.15
5285,2018-08-14,10:00:00,125.115062770685,43.233551025390604,134.56629943847602,3.98487901687622,290.22,100622.0,0.15
5286,2018-08-14,11:00:00,703.5217541132208,55.275650024414,730.364379882812,6.22765922546386,290.58,100622.0,0.15
5287,2018-08-14,12:00:00,1126.77588735439,26.3959102630615,1092.60205078125,7.23788785934448,290.86,100621.0,0.15
5288,2018-08-14,13:00:00,1086.62644096153,30.269039154052702,972.239929199218,7.15352916717529,291.71,100603.0,0.15
5289,2018-08-14,14:00:00,1007.39001484284,40.2169113159179,947.287780761718,6.9808468818664515,293.11,100577.0,0.15
5290,2018-08-14,15:00:00,827.534147861216,50.3970298767089,694.06591796875,6.554649829864499,293.53,100549.0,0.15
5291,2018-08-14,16:00:00,1899.80174871578,58.4321517944335,1676.2580566406198,8.61569213867187,294.39,100522.0,0.15
5292,2018-08-14,17:00:00,2893.0228194046003,64.669578552246,2291.44702148437,10.1694202423095,295.12,100502.0,0.15
5293,2018-08-14,18:00:00,3010.6526843436,71.05230712890621,2355.03393554687,10.387929916381802,295.08,100492.0,0.15
5294,2018-08-14,19:00:00,3419.963518406289,76.96674346923821,2841.4560546875,11.4925098419189,295.1,100485.0,0.15
5295,2018-08-14,20:00:00,3272.00409889977,76.33941650390621,2613.34594726562,10.9987602233886,295.11,100479.0,0.15
5296,2018-08-14,21:00:00,2305.4393389144298,76.75092315673821,1869.54602050781,9.2487735748291,294.88,100488.0,0.15
5297,2018-08-14,22:00:00,3146.903020152349,78.23383331298821,2180.23706054687,10.6789398193359,294.45,100503.0,0.15
5298,2018-08-14,23:00:00,2370.7913958654103,76.63427734375,1501.958984375,9.34874153137207,293.77,100522.0,0.15
5299,2018-08-15,00:00:00,385.41870625747805,75.89808654785149,460.272888183593,5.19511318206787,293.2,100547.0,0.15
5300,2018-08-15,01:00:00,1905.3680769973,79.26416015625,1385.3439941406198,8.62460041046142,292.96,100558.0,0.15
5301,2018-08-15,02:00:00,1652.76372915661,70.72479248046871,1343.28698730468,8.21052932739257,292.62,100561.0,0.15
5302,2018-08-15,03:00:00,1121.33109007154,77.8004989624023,865.550170898437,7.22656679153442,292.05,100557.0,0.15
5303,2018-08-15,04:00:00,984.801986122395,70.711311340332,855.761413574218,6.9300360679626385,291.34,100562.0,0.15
5304,2018-08-15,05:00:00,938.074373875878,67.09707641601561,733.3640747070309,6.822565078735349,290.86,100573.0,0.15
5305,2018-08-15,06:00:00,589.217031663703,69.17291259765621,415.62548828125,5.89218807220458,290.38,100581.0,0.15
5306,2018-08-15,07:00:00,850.829725575239,73.94927978515621,603.317199707031,6.612811088562009,289.89,100603.0,0.15
5307,2018-08-15,08:00:00,566.569601407787,71.2872009277343,450.321685791015,5.8219780921936,289.31,100630.0,0.15
5308,2018-08-15,09:00:00,477.452746395558,66.1292037963867,348.291198730468,5.529246807098381,289.1,100655.0,0.15
5309,2018-08-15,10:00:00,1065.4322204492,63.6345596313476,979.4915161132808,7.10816287994384,289.42,100672.0,0.15
5310,2018-08-15,11:00:00,942.961140547834,31.2535896301269,898.5745239257809,6.83395719528198,290.25,100681.0,0.15
5311,2018-08-15,12:00:00,1480.4768127734,31.106689453125,1332.48596191406,7.9128241539001385,290.89,100677.0,0.15
5312,2018-08-15,13:00:00,1400.1634469608898,29.811689376831,1228.01904296875,7.76816797256469,291.66,100661.0,0.15
5313,2018-08-15,14:00:00,1268.40957159331,32.3617401123046,1143.18505859375,7.52025079727172,293.56,100633.0,0.15
5314,2018-08-15,15:00:00,961.928485489987,37.74428176879879,845.3792114257809,6.87783288955688,295.47,100585.0,0.15
5315,2018-08-15,16:00:00,2013.0530096459,56.5745887756347,1622.4169921875,8.79544925689697,296.89,100521.0,0.15
5316,2018-08-15,17:00:00,1835.1678981231894,59.556880950927706,1481.0579833984302,8.5116262435913,298.2,100457.0,0.15
5317,2018-08-15,18:00:00,1870.39475703536,69.2189788818359,1512.54296875,8.56849098205566,298.84,100393.0,0.15
5318,2018-08-15,19:00:00,1485.5811696577698,61.0277099609375,1177.52197265625,7.92187690734863,299.06,100324.0,0.15
5319,2018-08-15,20:00:00,762.63093783752,65.0932235717773,569.116516113281,6.38736200332641,298.95,100274.0,0.15
5320,2018-08-15,21:00:00,787.5760247390898,55.1099205017089,567.602294921875,6.4526047706604,298.57,100255.0,0.15
5321,2018-08-15,22:00:00,902.789602481302,52.4552192687988,710.401611328125,6.73921203613281,297.96,100235.0,0.15
5322,2018-08-15,23:00:00,1007.77072818878,47.880210876464794,764.305114746093,6.98169708251953,296.77,100234.0,0.15
5323,2018-08-16,00:00:00,1089.42498221616,51.1316719055175,838.206420898437,7.1594758033752415,295.34,100236.0,0.15
5324,2018-08-16,01:00:00,1229.79362362217,52.150051116943295,1031.40600585937,7.44535684585571,294.27,100222.0,0.15
5325,2018-08-16,02:00:00,886.8717537261481,61.4101600646972,723.758178710937,6.7009630203247,293.33,100204.0,0.15
5326,2018-08-16,03:00:00,1001.74066240929,66.7105331420898,845.901977539062,6.9682068824768,292.52,100183.0,0.15
5327,2018-08-16,04:00:00,1170.02623071626,66.48032379150389,1024.48400878906,7.32652378082275,291.87,100172.0,0.15
5328,2018-08-16,05:00:00,1154.12293906086,68.9535827636718,963.013427734375,7.29419612884521,291.35,100172.0,0.15
5329,2018-08-16,06:00:00,1084.70067888331,64.4279632568359,964.613891601562,7.149431228637692,290.97,100174.0,0.15
5330,2018-08-16,10:00:00,549.4253358822572,32.0485610961914,530.433410644531,5.76775693893432,290.65,100186.0,0.15
5331,2018-08-16,11:00:00,657.510131901613,27.6481800079345,605.989318847656,6.0978889465332005,290.45,100198.0,0.15
5332,2018-08-16,12:00:00,723.457179726792,24.885889053344695,669.908020019531,6.2823591232299805,290.36,100207.0,0.15
5333,2018-08-16,13:00:00,695.5243104928502,16.4931106567382,585.795471191406,6.20546388626098,290.75,100207.0,0.15
5334,2018-08-16,14:00:00,684.7851179072402,22.475400924682607,588.242492675781,6.175426006317131,292.2,100190.0,0.15
5335,2018-08-16,15:00:00,838.892544783962,27.5193691253662,715.859375,6.58312702178955,294.01,100176.0,0.15
5336,2018-08-16,16:00:00,892.114394250749,37.99946975708,748.3621215820309,6.7136058807373,296.08,100152.0,0.15
5337,2018-08-16,17:00:00,886.479017713324,48.3334083557128,724.905029296875,6.70001411437988,298.2,100128.0,0.15
5338,2018-08-16,18:00:00,562.897568373592,74.2697830200195,422.116912841796,5.81044387817382,299.91,100102.0,0.15
5339,2018-08-16,19:00:00,37.4259350913899,69.0216522216796,20.719160079956,3.35481905937194,301.18,100074.0,0.15
5340,2018-08-16,20:00:00,113.453277054436,67.1315994262695,84.8771896362304,3.92167997360229,302.03,100040.0,0.15
5341,2018-08-16,21:00:00,318.59836796696203,63.69503021240229,215.157806396484,4.92838191986083,302.19,100013.0,0.15
5342,2018-08-16,22:00:00,227.80703759155497,66.6408615112304,167.769500732421,4.52732992172241,300.96,100003.0,0.15
5343,2018-08-16,23:00:00,551.805459361916,67.6075973510742,376.438110351562,5.77534103393554,300.12,99994.9,0.15
5344,2018-08-17,00:00:00,1039.3840431436302,70.4346008300781,865.369018554687,7.051592826843259,299.07,100015.0,0.15
5345,2018-08-17,01:00:00,1069.8486797031,65.84771728515621,875.0996704101559,7.11766481399536,297.97,100050.0,0.15
5346,2018-08-17,02:00:00,1555.44029337915,64.58831787109371,1272.32800292968,8.04425430297851,296.9,100094.0,0.15
5347,2018-08-17,03:00:00,2097.75173885812,57.9678192138671,1562.6560058593698,8.928107261657711,296.11,100134.0,0.15
5348,2018-08-17,04:00:00,2173.26218579464,61.1183586120605,1692.38195800781,9.04534339904785,295.47,100151.0,0.15
5349,2018-08-17,05:00:00,3186.8882454093605,61.083568572998,2715.72998046875,10.7745304107666,294.85,100133.0,0.15
5350,2018-08-17,06:00:00,3142.0769505602198,66.95899963378899,2635.93798828125,10.667759895324698,293.9,100092.0,0.15
5351,2018-08-17,11:00:00,44.0089053876191,29.1582107543945,54.475978851318295,3.42458891868591,292.99,100080.0,0.15
5352,2018-08-17,12:00:00,244.88650405946203,18.288959503173803,197.857803344726,4.60648918151855,292.29,100078.0,0.15
5353,2018-08-17,13:00:00,404.440056984749,11.8810195922851,328.361114501953,5.26713800430297,291.75,100078.0,0.15
5354,2018-08-17,14:00:00,309.972262427351,30.3283901214599,244.366592407226,4.89228677749633,291.21,100065.0,0.15
5355,2018-08-17,15:00:00,706.541833088158,41.4042892456054,623.50341796875,6.236002922058098,290.8,100052.0,0.15
5356,2018-08-17,16:00:00,506.899781754086,36.9386596679687,408.020202636718,5.62904596328735,290.51,100056.0,0.15
5357,2018-08-17,17:00:00,635.262298838348,43.099868774414,514.298828125,6.03324699401855,290.69,100043.0,0.15
5358,2018-08-17,18:00:00,743.347793400062,46.575870513915994,643.695617675781,6.33607482910156,291.91,100014.0,0.15
5359,2018-08-17,19:00:00,1358.87961705236,51.8968200683593,1197.07397460937,7.692032814025871,293.52,99987.5,0.15
5360,2018-08-17,20:00:00,1614.95803218635,51.2799491882324,1174.53698730468,8.146472930908201,295.35,99934.2,0.15
5361,2018-08-17,21:00:00,1153.36011144031,45.8638916015625,953.3640747070308,7.2926378250122,297.87,99885.6,0.15
5362,2018-08-17,22:00:00,2210.7670275121104,67.38031768798821,1758.02001953125,9.10327053070068,300.02,99835.3,0.15
5363,2018-08-17,23:00:00,2347.31059284528,55.350601196289,1982.2900390625,9.31285953521728,301.54,99788.4,0.15
5364,2018-08-18,00:00:00,2678.31873479182,51.60530090332029,2248.69091796875,9.82487678527832,300.35,99771.7,0.15
5365,2018-08-18,01:00:00,2609.19933857796,49.34423828125,2286.65209960937,9.725403785705561,302.03,99744.0,0.15
5366,2018-08-18,02:00:00,3573.23638773173,59.8534393310546,3107.98901367187,12.426659584045401,301.76,99742.3,0.15
5367,2018-08-18,03:00:00,2719.25292399358,57.9221382141113,2221.23999023437,9.886143684387198,298.95,99804.7,0.15
5368,2018-08-18,04:00:00,1507.70849854433,51.31782913208,1335.71704101562,7.96093988418579,298.19,99860.0,0.15
5369,2018-08-18,05:00:00,999.328543546935,42.4687385559082,866.237182617187,6.96279621124267,297.09,99889.3,0.15
5370,2018-08-18,06:00:00,828.763882987483,39.6829605102539,652.692077636718,6.557744026184079,295.8,99922.0,0.15
5371,2018-08-18,07:00:00,372.14891415615097,44.6883201599121,319.082611083984,5.14388084411621,294.78,99943.4,0.15
