,Date,Time,Temperature (K),Wind_speed (m/s),Pressure (Pa),Roughness_length (m)
5280,2018-08-09,02:00:00,291.26,4.99715,100523.0,0.15
5281,2018-08-09,03:00:00,290.98,4.26853,100524.0,0.15
5282,2018-08-09,04:00:00,290.51,3.91152,100549.0,0.15
5283,2018-08-09,05:00:00,290.06,4.6568,100584.0,0.15
5284,2018-08-09,06:00:00,289.95,4.2333300000000005,100612.0,0.15
5285,2018-08-09,07:00:00,290.22,4.7190900000000005,100622.0,0.15
5286,2018-08-09,08:00:00,290.58,5.4183900000000005,100622.0,0.15
5287,2018-08-09,09:00:00,290.86,6.41704,100621.0,0.15
5288,2018-08-09,10:00:00,291.71,6.48583,100603.0,0.15
5289,2018-08-09,11:00:00,293.11,7.11078,100577.0,0.15
5290,2018-08-09,12:00:00,293.53,7.49521,100549.0,0.15
5291,2018-08-09,13:00:00,294.39,6.931139999999999,100522.0,0.15
5292,2018-08-09,14:00:00,295.12,7.74799,100502.0,0.15
5293,2018-08-09,15:00:00,295.08,7.36343,100492.0,0.15
5294,2018-08-09,16:00:00,295.1,7.194710000000001,100485.0,0.15
5295,2018-08-09,17:00:00,295.11,5.581980000000001,100479.0,0.15
5296,2018-08-09,18:00:00,294.88,5.17358,100488.0,0.15
5297,2018-08-09,19:00:00,294.45,4.71695,100503.0,0.15
5298,2018-08-09,20:00:00,293.77,4.02067,100522.0,0.15
5299,2018-08-09,21:00:00,293.2,3.6919470000000003,100547.0,0.15
5300,2018-08-09,22:00:00,292.96,3.088477,100558.0,0.15
5301,2018-08-09,23:00:00,292.62,2.896746,100561.0,0.15
5302,2018-08-09,00:00:00,292.05,3.399786,100557.0,0.15
5303,2018-08-10,01:00:00,291.34,3.7004,100562.0,0.15
5304,2018-08-10,02:00:00,290.86,3.7039699999999995,100573.0,0.15
5305,2018-08-10,03:00:00,290.38,3.6962699999999997,100581.0,0.15
5306,2018-08-10,04:00:00,289.89,4.481330000000001,100603.0,0.15
5307,2018-08-10,05:00:00,289.31,4.78966,100630.0,0.15
5308,2018-08-10,06:00:00,289.1,4.20719,100655.0,0.15
5309,2018-08-10,07:00:00,289.42,3.6437,100672.0,0.15
5310,2018-08-10,08:00:00,290.25,3.67545,100681.0,0.15
5311,2018-08-10,09:00:00,290.89,4.51658,100677.0,0.15
5312,2018-08-10,10:00:00,291.66,3.7059,100661.0,0.15
5313,2018-08-10,11:00:00,293.56,3.6816199999999997,100633.0,0.15
5314,2018-08-10,12:00:00,295.47,3.522127,100585.0,0.15
5315,2018-08-10,13:00:00,296.89,3.221393,100521.0,0.15
5316,2018-08-10,14:00:00,298.2,4.35879,100457.0,0.15
5317,2018-08-10,15:00:00,298.84,4.28943,100393.0,0.15
5318,2018-08-10,16:00:00,299.06,4.538959999999999,100324.0,0.15
5319,2018-08-10,17:00:00,298.95,4.71822,100274.0,0.15
5320,2018-08-10,18:00:00,298.57,5.64274,100255.0,0.15
5321,2018-08-10,19:00:00,297.96,5.54441,100235.0,0.15
5322,2018-08-10,20:00:00,296.77,4.29061,100234.0,0.15
5323,2018-08-10,21:00:00,295.34,5.38422,100236.0,0.15
5324,2018-08-10,22:00:00,294.27,5.47692,100222.0,0.15
5325,2018-08-10,23:00:00,293.33,5.43644,100204.0,0.15
5326,2018-08-10,00:00:00,292.52,6.34131,100183.0,0.15
5327,2018-08-11,01:00:00,291.87,6.5311699999999995,100172.0,0.15
5328,2018-08-11,02:00:00,291.35,6.35805,100172.0,0.15
5329,2018-08-11,03:00:00,290.97,5.8063,100174.0,0.15
5330,2018-08-11,04:00:00,290.65,5.87814,100186.0,0.15
5331,2018-08-11,05:00:00,290.45,5.39246,100198.0,0.15
5332,2018-08-11,06:00:00,290.36,5.66932,100207.0,0.15
5333,2018-08-11,07:00:00,290.75,4.94844,100207.0,0.15
5334,2018-08-11,08:00:00,292.2,5.6178300000000005,100190.0,0.15
5335,2018-08-11,09:00:00,294.01,6.32641,100176.0,0.15
5336,2018-08-11,10:00:00,296.08,5.35689,100152.0,0.15
5337,2018-08-11,11:00:00,298.2,5.5486699999999995,100128.0,0.15
5338,2018-08-11,12:00:00,299.91,5.91747,100102.0,0.15
5339,2018-08-11,13:00:00,301.18,5.24494,100074.0,0.15
5340,2018-08-11,14:00:00,302.03,5.15723,100040.0,0.15
5341,2018-08-11,15:00:00,302.19,5.45102,100013.0,0.15
5342,2018-08-11,16:00:00,300.96,6.12395,100003.0,0.15
5343,2018-08-11,17:00:00,300.12,5.98281,99994.9,0.15
5344,2018-08-11,18:00:00,299.07,5.6889400000000006,100015.0,0.15
5345,2018-08-11,19:00:00,297.97,5.390969999999999,100050.0,0.15
5346,2018-08-11,20:00:00,296.9,5.7672099999999995,100094.0,0.15
5347,2018-08-11,21:00:00,296.11,5.20264,100134.0,0.15
5348,2018-08-11,22:00:00,295.47,5.52685,100151.0,0.15
5349,2018-08-11,23:00:00,294.85,5.67673,100133.0,0.15
5350,2018-08-11,00:00:00,293.9,4.58841,100092.0,0.15
5351,2018-08-12,01:00:00,292.99,4.50439,100080.0,0.15
5352,2018-08-12,02:00:00,292.29,4.7603599999999995,100078.0,0.15
5353,2018-08-12,03:00:00,291.75,4.20843,100078.0,0.15
5354,2018-08-12,04:00:00,291.21,5.09046,100065.0,0.15
5355,2018-08-12,05:00:00,290.8,5.14398,100052.0,0.15
5356,2018-08-12,06:00:00,290.51,4.20068,100056.0,0.15
5357,2018-08-12,07:00:00,290.69,4.34173,100043.0,0.15
5358,2018-08-12,08:00:00,291.91,4.17739,100014.0,0.15
5359,2018-08-12,09:00:00,293.52,4.5466,99987.5,0.15
5360,2018-08-12,10:00:00,295.35,4.09023,99934.2,0.15
5361,2018-08-12,11:00:00,297.87,4.74555,99885.6,0.15
5362,2018-08-12,12:00:00,300.02,4.33692,99835.3,0.15
5363,2018-08-12,13:00:00,301.54,4.74072,99788.4,0.15
5364,2018-08-12,14:00:00,300.35,4.7121900000000005,99771.7,0.15
5365,2018-08-12,15:00:00,302.03,4.44815,99744.0,0.15
5366,2018-08-12,16:00:00,301.76,5.2441,99742.3,0.15
5367,2018-08-12,17:00:00,298.95,5.50424,99804.7,0.15
5368,2018-08-12,18:00:00,298.19,5.90563,99860.0,0.15
5369,2018-08-12,19:00:00,297.09,6.41991,99889.3,0.15
5370,2018-08-12,20:00:00,295.8,4.8615,99922.0,0.15
5371,2018-08-12,21:00:00,294.78,4.55618,99943.4,0.15
5372,2018-08-12,22:00:00,294.34,3.7037440000000004,99944.9,0.15
5373,2018-08-12,23:00:00,294.25,3.7886900000000003,99951.8,0.15
5374,2018-08-12,00:00:00,294.19,4.08761,99941.9,0.15
5375,2018-08-13,01:00:00,294.12,4.254980000000001,99950.8,0.15
5376,2018-08-13,02:00:00,294.04,5.03637,99971.7,0.15
5377,2018-08-13,03:00:00,293.71,5.69297,100020.0,0.15
5378,2018-08-13,04:00:00,293.06,7.53189,100105.0,0.15
5379,2018-08-13,05:00:00,292.22,7.6546199999999995,100190.0,0.15
5380,2018-08-13,06:00:00,291.58,7.92285,100267.0,0.15
5381,2018-08-13,07:00:00,291.14,7.089860000000001,100323.0,0.15
5382,2018-08-13,08:00:00,291.06,7.176260000000001,100371.0,0.15
5383,2018-08-13,09:00:00,291.48,7.05357,100385.0,0.15
5384,2018-08-13,10:00:00,292.47,6.55169,100386.0,0.15
5385,2018-08-13,11:00:00,293.89,5.95011,100390.0,0.15
5386,2018-08-13,12:00:00,295.28,5.6221,100392.0,0.15
5387,2018-08-13,13:00:00,296.31,5.1395,100397.0,0.15
5388,2018-08-13,14:00:00,296.81,3.8827300000000005,100388.0,0.15
5389,2018-08-13,15:00:00,296.87,4.01135,100385.0,0.15
5390,2018-08-13,16:00:00,297.39,4.15335,100389.0,0.15
5391,2018-08-13,17:00:00,296.85,3.3919900000000003,100378.0,0.15
5392,2018-08-13,18:00:00,296.4,4.4355400000000005,100373.0,0.15
5393,2018-08-13,19:00:00,295.93,3.6671199999999997,100392.0,0.15
5394,2018-08-13,20:00:00,295.6,3.990017,100408.0,0.15
5395,2018-08-13,21:00:00,294.95,3.51234,100415.0,0.15
5396,2018-08-13,22:00:00,294.35,3.8774599999999997,100404.0,0.15
5397,2018-08-13,23:00:00,293.97,4.8084,100384.0,0.15
5398,2018-08-13,00:00:00,293.62,5.57835,100359.0,0.15
5399,2018-08-14,01:00:00,293.14,5.499630000000001,100365.0,0.15
5400,2018-08-14,02:00:00,292.81,5.83172,100401.0,0.15
5401,2018-08-14,03:00:00,292.7,7.70125,100369.0,0.15
5402,2018-08-14,04:00:00,292.47,8.025360000000001,100323.0,0.15
5403,2018-08-14,05:00:00,292.16,7.54793,100262.0,0.15
5404,2018-08-14,06:00:00,291.4,6.838710000000001,100302.0,0.15
5405,2018-08-14,07:00:00,290.71,6.960260000000001,100326.0,0.15
5406,2018-08-14,08:00:00,290.31,7.08835,100250.0,0.15
5407,2018-08-14,09:00:00,290.16,6.52995,100245.0,0.15
5408,2018-08-14,10:00:00,290.2,6.638260000000001,100231.0,0.15
5409,2018-08-14,11:00:00,290.37,5.97018,100258.0,0.15
5410,2018-08-14,12:00:00,290.62,5.1563,100278.0,0.15
5411,2018-08-14,13:00:00,290.91,5.46876,100302.0,0.15
5412,2018-08-14,14:00:00,291.05,6.130319999999999,100323.0,0.15
5413,2018-08-14,15:00:00,291.06,6.44147,100343.0,0.15
5414,2018-08-14,16:00:00,290.88,6.35307,100371.0,0.15
5415,2018-08-14,17:00:00,290.6,6.44681,100358.0,0.15
5416,2018-08-14,18:00:00,290.33,5.68973,100369.0,0.15
5417,2018-08-14,19:00:00,290.02,6.3403599999999996,100368.0,0.15
5418,2018-08-14,20:00:00,289.8,5.33839,100386.0,0.15
5419,2018-08-14,21:00:00,289.56,4.90929,100386.0,0.15
5420,2018-08-14,22:00:00,289.47,4.9042,100383.0,0.15
5421,2018-08-14,23:00:00,289.31,4.7357,100385.0,0.15
5422,2018-08-14,00:00:00,289.25,4.5574,100352.0,0.15
5423,2018-08-15,01:00:00,289.21,4.298369999999999,100328.0,0.15
5424,2018-08-15,02:00:00,289.2,4.09551,100317.0,0.15
5425,2018-08-15,03:00:00,289.04,4.6533,100302.0,0.15
5426,2018-08-15,04:00:00,289.13,4.05609,100293.0,0.15
5427,2018-08-15,05:00:00,288.97,4.58862,100235.0,0.15
5428,2018-08-15,06:00:00,289.19,5.086869999999999,100192.0,0.15
5429,2018-08-15,07:00:00,289.55,5.20593,100122.0,0.15
5430,2018-08-15,08:00:00,290.3,6.39481,99992.4,0.15
5431,2018-08-15,09:00:00,291.49,7.37592,99848.1,0.15
5432,2018-08-15,10:00:00,292.88,7.15728,99693.8,0.15
5433,2018-08-15,11:00:00,292.81,6.30776,99597.5,0.15
5434,2018-08-15,12:00:00,293.49,6.822189999999999,99553.4,0.15
5435,2018-08-15,13:00:00,294.23,5.79624,99465.1,0.15
5436,2018-08-15,14:00:00,297.63,8.59403,99362.5,0.15
5437,2018-08-15,15:00:00,297.54,6.6685300000000005,99330.0,0.15
5438,2018-08-15,16:00:00,296.78,6.74321,99342.1,0.15
5439,2018-08-15,17:00:00,297.99,8.68512,99404.5,0.15
5440,2018-08-15,18:00:00,296.12,9.16238,99518.5,0.15
5441,2018-08-15,19:00:00,294.69,8.815669999999999,99615.5,0.15
5442,2018-08-15,20:00:00,293.63,7.64935,99681.1,0.15
5443,2018-08-15,21:00:00,292.28,7.28532,99731.6,0.15
5444,2018-08-15,22:00:00,291.2,6.57884,99765.3,0.15
5445,2018-08-15,23:00:00,290.4,6.2990699999999995,99787.5,0.15
5446,2018-08-15,00:00:00,289.82,5.64762,99794.5,0.15
5447,2018-08-16,01:00:00,289.41,6.138,99825.8,0.15
5448,2018-08-16,02:00:00,288.96,5.86341,99834.9,0.15
5449,2018-08-16,03:00:00,288.55,5.281680000000001,99830.6,0.15
5450,2018-08-16,04:00:00,288.28,5.801880000000001,99831.4,0.15
5451,2018-08-16,05:00:00,288.33,6.05065,99846.1,0.15
5452,2018-08-16,06:00:00,288.41,5.7508300000000006,99887.2,0.15
5453,2018-08-16,07:00:00,288.54,6.01538,99934.2,0.15
5454,2018-08-16,08:00:00,289.21,6.3724099999999995,99943.2,0.15
5455,2018-08-16,09:00:00,290.17,7.02619,99929.7,0.15
5456,2018-08-16,10:00:00,291.57,7.48398,99883.4,0.15
5457,2018-08-16,11:00:00,292.96,7.4195899999999995,99821.9,0.15
5458,2018-08-16,12:00:00,294.09,7.49823,99745.6,0.15
5459,2018-08-16,13:00:00,295.0,8.11477,99679.2,0.15
5460,2018-08-16,14:00:00,295.56,8.9424,99634.4,0.15
5461,2018-08-16,15:00:00,295.21,8.20485,99614.1,0.15
5462,2018-08-16,16:00:00,295.52,8.44003,99598.8,0.15
5463,2018-08-16,17:00:00,294.76,9.13751,99589.2,0.15
5464,2018-08-16,18:00:00,294.13,7.824160000000001,99590.1,0.15
5465,2018-08-16,19:00:00,293.79,8.567110000000001,99604.2,0.15
5466,2018-08-16,20:00:00,292.6,8.09554,99630.8,0.15
5467,2018-08-16,21:00:00,291.19,7.8822399999999995,99655.7,0.15
5468,2018-08-16,22:00:00,289.72,6.71403,99673.9,0.15
5469,2018-08-16,23:00:00,289.04,6.54913,99638.1,0.15
5470,2018-08-16,00:00:00,289.09,6.53651,99566.8,0.15
5471,2018-08-17,01:00:00,289.42,6.29287,99513.2,0.15
5472,2018-08-17,02:00:00,289.57,6.651269999999999,99496.5,0.15
5473,2018-08-17,03:00:00,289.44,5.75145,99483.9,0.15
5474,2018-08-17,04:00:00,289.26,4.805969999999999,99469.9,0.15
5475,2018-08-17,05:00:00,289.21,4.15965,99464.5,0.15
5476,2018-08-17,06:00:00,289.03,4.72634,99470.1,0.15
5477,2018-08-17,07:00:00,288.86,5.05553,99465.1,0.15
5478,2018-08-17,08:00:00,288.74,5.64465,99443.4,0.15
5479,2018-08-17,09:00:00,288.86,6.96937,99416.3,0.15
5480,2018-08-17,10:00:00,289.14,7.43933,99413.1,0.15
5481,2018-08-17,11:00:00,289.75,7.29585,99409.7,0.15
5482,2018-08-17,12:00:00,290.58,6.78338,99393.6,0.15
5483,2018-08-17,13:00:00,291.25,6.83449,99376.3,0.15
5484,2018-08-17,14:00:00,292.18,7.18589,99352.4,0.15
5485,2018-08-17,15:00:00,292.21,6.9543,99333.5,0.15
5486,2018-08-17,16:00:00,293.1,7.98835,99319.8,0.15
5487,2018-08-17,17:00:00,292.91,6.9927,99303.7,0.15
5488,2018-08-17,18:00:00,293.49,7.4480699999999995,99296.9,0.15
5489,2018-08-17,19:00:00,293.31,7.85987,99300.2,0.15
5490,2018-08-17,20:00:00,292.96,6.91092,99302.8,0.15
5491,2018-08-17,21:00:00,292.45,6.81107,99306.9,0.15
5492,2018-08-17,22:00:00,291.44,9.52405,99325.3,0.15
5493,2018-08-17,23:00:00,290.41,10.57773,99368.6,0.15
5494,2018-08-17,00:00:00,289.56,10.30899,99390.8,0.15
5495,2018-08-18,01:00:00,289.27,9.46188,99419.7,0.15
5496,2018-08-18,02:00:00,289.15,9.42037,99457.0,0.15
5497,2018-08-18,03:00:00,289.12,8.541739999999999,99479.8,0.15
5498,2018-08-18,04:00:00,289.15,8.00099,99477.2,0.15
5499,2018-08-18,05:00:00,289.03,7.96635,99485.6,0.15
5500,2018-08-18,06:00:00,288.83,7.74368,99481.6,0.15
5501,2018-08-18,07:00:00,288.96,8.095,99454.1,0.15
5502,2018-08-18,08:00:00,289.24,7.892410000000001,99438.0,0.15
5503,2018-08-18,09:00:00,290.06,8.72595,99427.9,0.15
5504,2018-08-18,10:00:00,291.39,10.07747,99400.5,0.15
5505,2018-08-18,11:00:00,292.69,9.245560000000001,99381.9,0.15
5506,2018-08-18,12:00:00,294.54,9.15034,99365.0,0.15
5507,2018-08-18,13:00:00,295.4,10.32192,99352.7,0.15
5508,2018-08-18,14:00:00,295.13,10.4838,99352.1,0.15
5509,2018-08-18,15:00:00,294.65,10.2596,99375.9,0.15
5510,2018-08-18,16:00:00,292.67,10.07676,99456.4,0.15
5511,2018-08-18,17:00:00,291.26,9.96936,99538.8,0.15
5512,2018-08-18,18:00:00,290.9,9.153739999999999,99599.9,0.15
5513,2018-08-18,19:00:00,290.66,9.40548,99655.3,0.15
5514,2018-08-18,20:00:00,290.24,8.93166,99727.9,0.15
5515,2018-08-18,21:00:00,289.92,7.23256,99773.1,0.15
5516,2018-08-18,22:00:00,289.67,7.616630000000001,99805.8,0.15
5517,2018-08-18,23:00:00,289.41,8.06386,99826.6,0.15
5518,2018-08-18,00:00:00,289.13,7.91972,99846.0,0.15
5519,2018-08-19,01:00:00,288.65,6.6118,99876.7,0.15
5520,2018-08-19,02:00:00,287.92,6.19223,99909.2,0.15
5521,2018-08-19,03:00:00,286.96,5.45835,99944.4,0.15
5522,2018-08-19,04:00:00,286.25,5.4463099999999995,100001.0,0.15
5523,2018-08-19,05:00:00,285.91,5.79778,100044.0,0.15
5524,2018-08-19,06:00:00,286.21,6.0014400000000006,100085.0,0.15
5525,2018-08-19,07:00:00,286.83,5.4351199999999995,100108.0,0.15
5526,2018-08-19,08:00:00,287.76,6.676880000000001,100114.0,0.15
5527,2018-08-19,09:00:00,288.59,6.31762,100133.0,0.15
5528,2018-08-19,10:00:00,289.12,6.43018,100164.0,0.15
5529,2018-08-19,11:00:00,290.14,6.90021,100195.0,0.15
5530,2018-08-19,12:00:00,292.72,8.72465,100210.0,0.15
5531,2018-08-19,13:00:00,293.85,8.90697,100228.0,0.15
5532,2018-08-19,14:00:00,294.89,9.00879,100243.0,0.15
5533,2018-08-19,15:00:00,295.29,9.23493,100269.0,0.15
5534,2018-08-19,16:00:00,294.75,9.22913,100316.0,0.15
5535,2018-08-19,17:00:00,294.05,8.86123,100370.0,0.15
5536,2018-08-19,18:00:00,293.64,7.96197,100445.0,0.15
5537,2018-08-19,19:00:00,292.82,7.37688,100523.0,0.15
5538,2018-08-19,20:00:00,291.73,5.667330000000001,100585.0,0.15
5539,2018-08-19,21:00:00,290.35,4.89921,100642.0,0.15
5540,2018-08-19,22:00:00,289.34,4.09128,100690.0,0.15
5541,2018-08-19,23:00:00,288.87,3.2214400000000003,100714.0,0.15
5542,2018-08-19,00:00:00,288.56,3.3152269999999997,100718.0,0.15
5543,2018-08-20,01:00:00,288.34,3.546922,100736.0,0.15
5544,2018-08-20,02:00:00,288.04,3.404902,100778.0,0.15
5545,2018-08-20,03:00:00,287.71,3.184231,100818.0,0.15
5546,2018-08-20,04:00:00,286.72,4.69751,100866.0,0.15
5547,2018-08-20,05:00:00,286.06,5.254569999999999,100910.0,0.15
5548,2018-08-20,06:00:00,285.52,5.36231,100971.0,0.15
5549,2018-08-20,07:00:00,285.36,4.64013,101026.0,0.15
5550,2018-08-20,08:00:00,286.52,5.31912,101046.0,0.15
5551,2018-08-20,09:00:00,288.7,5.3903300000000005,101046.0,0.15
5552,2018-08-20,10:00:00,291.19,5.97521,101018.0,0.15
5553,2018-08-20,11:00:00,293.55,5.53161,100992.0,0.15
5554,2018-08-20,12:00:00,295.6,5.63598,100959.0,0.15
5555,2018-08-20,13:00:00,297.22,5.79713,100924.0,0.15
5556,2018-08-20,14:00:00,298.26,5.631130000000001,100890.0,0.15
5557,2018-08-20,15:00:00,298.84,5.477180000000001,100870.0,0.15
5558,2018-08-20,16:00:00,299.07,5.964090000000001,100856.0,0.15
5559,2018-08-20,17:00:00,298.98,5.43509,100847.0,0.15
5560,2018-08-20,18:00:00,298.54,5.0342400000000005,100861.0,0.15
5561,2018-08-20,19:00:00,297.75,3.7548800000000004,100888.0,0.15
5562,2018-08-20,20:00:00,296.48,3.885644,100921.0,0.15
5563,2018-08-20,21:00:00,295.23,4.23195,100965.0,0.15
5564,2018-08-20,22:00:00,294.06,4.5383,101004.0,0.15
5565,2018-08-20,23:00:00,293.27,4.50557,101028.0,0.15
5566,2018-08-20,00:00:00,292.4,5.04849,101029.0,0.15
5567,2018-08-21,01:00:00,291.55,4.88592,101033.0,0.15
5568,2018-08-21,02:00:00,290.91,4.67045,101050.0,0.15
5569,2018-08-21,03:00:00,290.33,4.91333,101067.0,0.15
5570,2018-08-21,04:00:00,289.86,4.59167,101084.0,0.15
5571,2018-08-21,05:00:00,289.37,5.2929,101107.0,0.15
5572,2018-08-21,06:00:00,288.92,5.11714,101138.0,0.15
5573,2018-08-21,07:00:00,288.63,5.02412,101160.0,0.15
5574,2018-08-21,08:00:00,289.49,5.20389,101165.0,0.15
5575,2018-08-21,09:00:00,291.45,5.47021,101153.0,0.15
5576,2018-08-21,10:00:00,293.69,6.0685199999999995,101122.0,0.15
5577,2018-08-21,11:00:00,295.93,5.68989,101089.0,0.15
5578,2018-08-21,12:00:00,297.91,5.5812,101044.0,0.15
5579,2018-08-21,13:00:00,299.49,6.07474,100996.0,0.15
5580,2018-08-21,14:00:00,300.61,5.756390000000001,100950.0,0.15
5581,2018-08-21,15:00:00,301.31,6.24367,100903.0,0.15
5582,2018-08-21,16:00:00,301.58,5.34054,100863.0,0.15
5583,2018-08-21,17:00:00,301.37,6.286169999999999,100829.0,0.15
5584,2018-08-21,18:00:00,300.78,5.2288,100810.0,0.15
5585,2018-08-21,19:00:00,299.6,4.39246,100804.0,0.15
5586,2018-08-21,20:00:00,298.06,4.51874,100812.0,0.15
5587,2018-08-21,21:00:00,296.67,4.514130000000001,100825.0,0.15
5588,2018-08-21,22:00:00,295.69,4.62455,100814.0,0.15
5589,2018-08-21,23:00:00,294.75,5.3936,100797.0,0.15
5590,2018-08-21,00:00:00,293.94,5.27458,100774.0,0.15
5591,2018-08-22,01:00:00,293.26,5.5820300000000005,100759.0,0.15
5592,2018-08-22,02:00:00,292.58,5.06226,100746.0,0.15
5593,2018-08-22,03:00:00,291.98,5.13135,100732.0,0.15
5594,2018-08-22,04:00:00,291.52,5.12745,100722.0,0.15
5595,2018-08-22,05:00:00,291.09,4.68863,100715.0,0.15
5596,2018-08-22,06:00:00,290.66,5.5411,100702.0,0.15
5597,2018-08-22,07:00:00,290.48,4.817080000000001,100674.0,0.15
5598,2018-08-22,08:00:00,291.5,5.16001,100649.0,0.15
5599,2018-08-22,09:00:00,293.53,5.17635,100597.0,0.15
5600,2018-08-22,10:00:00,295.84,6.18342,100521.0,0.15
5601,2018-08-22,11:00:00,298.0,6.48042,100469.0,0.15
5602,2018-08-22,12:00:00,299.79,7.05929,100383.0,0.15
5603,2018-08-22,13:00:00,301.2,6.31614,100276.0,0.15
5604,2018-08-22,14:00:00,302.13,7.534669999999999,100198.0,0.15
5605,2018-08-22,15:00:00,302.69,7.15655,100128.0,0.15
5606,2018-08-22,16:00:00,302.91,7.184260000000001,100070.0,0.15
5607,2018-08-22,17:00:00,302.64,7.4194,100021.0,0.15
5608,2018-08-22,18:00:00,302.18,7.24958,100009.0,0.15
5609,2018-08-22,19:00:00,299.99,6.9519,100036.0,0.15
5610,2018-08-22,20:00:00,299.14,5.55622,100039.0,0.15
5611,2018-08-22,21:00:00,298.2,6.5603,100098.0,0.15
5612,2018-08-22,22:00:00,296.78,6.824160000000001,100148.0,0.15
5613,2018-08-22,23:00:00,295.45,3.9479800000000003,100119.0,0.15
5614,2018-08-22,00:00:00,295.11,5.50968,100047.0,0.15
5615,2018-08-23,01:00:00,294.75,6.43457,99998.8,0.15
5616,2018-08-23,02:00:00,294.31,6.41386,99970.6,0.15
5617,2018-08-23,03:00:00,293.81,5.6739,99951.3,0.15
5618,2018-08-23,04:00:00,293.38,6.01483,99944.8,0.15
5619,2018-08-23,05:00:00,293.15,5.51949,99937.7,0.15
5620,2018-08-23,06:00:00,293.15,4.52324,99949.6,0.15
5621,2018-08-23,07:00:00,293.09,4.93991,99959.0,0.15
5622,2018-08-23,08:00:00,292.86,5.0666400000000005,99933.3,0.15
5623,2018-08-23,09:00:00,292.6,4.63786,99899.5,0.15
5624,2018-08-23,10:00:00,292.47,4.1818599999999995,99872.0,0.15
5625,2018-08-23,11:00:00,292.61,4.02996,99848.9,0.15
5626,2018-08-23,12:00:00,292.79,4.943630000000001,99776.7,0.15
5627,2018-08-23,13:00:00,293.31,4.89064,99685.6,0.15
5628,2018-08-23,14:00:00,293.12,5.777,99621.0,0.15
5629,2018-08-23,15:00:00,293.85,6.666930000000001,99504.5,0.15
5630,2018-08-23,16:00:00,294.69,6.93003,99483.4,0.15
5631,2018-08-23,17:00:00,294.46,5.78943,99405.5,0.15
5632,2018-08-23,18:00:00,294.17,6.59273,99332.5,0.15
5633,2018-08-23,19:00:00,295.14,7.0877,99309.2,0.15
5634,2018-08-23,20:00:00,295.0,9.50292,99382.8,0.15
5635,2018-08-23,21:00:00,294.37,10.53477,99480.0,0.15
5636,2018-08-23,22:00:00,292.89,10.42332,99579.1,0.15
5637,2018-08-23,23:00:00,292.34,10.257819999999999,99643.5,0.15
5638,2018-08-23,00:00:00,291.91,9.7049,99691.4,0.15
5639,2018-08-24,01:00:00,291.41,8.84101,99742.8,0.15
5640,2018-08-24,02:00:00,290.65,8.76468,99806.7,0.15
5641,2018-08-24,03:00:00,290.13,8.59248,99842.9,0.15
5642,2018-08-24,04:00:00,290.05,7.04418,99854.2,0.15
5643,2018-08-24,05:00:00,289.0,5.45866,99859.5,0.15
5644,2018-08-24,06:00:00,287.99,6.43201,99881.4,0.15
5645,2018-08-24,07:00:00,287.59,6.81262,99898.8,0.15
5646,2018-08-24,08:00:00,288.65,6.737,99915.1,0.15
5647,2018-08-24,09:00:00,290.23,7.22577,99945.2,0.15
5648,2018-08-24,10:00:00,291.52,8.21295,99952.1,0.15
5649,2018-08-24,11:00:00,291.09,8.07932,99948.3,0.15
5650,2018-08-24,12:00:00,291.58,8.6992,99933.5,0.15
5651,2018-08-24,13:00:00,292.6,8.73247,99911.3,0.15
5652,2018-08-24,14:00:00,294.63,9.643469999999999,99885.0,0.15
5653,2018-08-24,15:00:00,294.85,9.57678,99872.0,0.15
5654,2018-08-24,16:00:00,294.19,9.39978,99851.1,0.15
5655,2018-08-24,17:00:00,294.25,9.89914,99865.1,0.15
5656,2018-08-24,18:00:00,293.08,9.17493,99900.6,0.15
5657,2018-08-24,19:00:00,292.1,8.13723,99941.6,0.15
5658,2018-08-24,20:00:00,290.66,7.338480000000001,100002.0,0.15
5659,2018-08-24,21:00:00,289.17,5.336130000000001,100052.0,0.15
5660,2018-08-24,22:00:00,288.13,5.14939,100090.0,0.15
5661,2018-08-24,23:00:00,287.32,4.79983,100103.0,0.15
5662,2018-08-24,00:00:00,286.79,5.618130000000001,100107.0,0.15
5663,2018-08-25,01:00:00,286.49,6.41844,100116.0,0.15
5664,2018-08-25,02:00:00,286.25,6.598319999999999,100124.0,0.15
5665,2018-08-25,03:00:00,285.76,6.956,100159.0,0.15
5666,2018-08-25,04:00:00,285.25,6.67595,100212.0,0.15
5667,2018-08-25,05:00:00,284.82,7.3981699999999995,100280.0,0.15
5668,2018-08-25,06:00:00,284.49,6.962860000000001,100323.0,0.15
5669,2018-08-25,07:00:00,284.33,7.839060000000001,100364.0,0.15
5670,2018-08-25,08:00:00,285.06,8.11047,100398.0,0.15
5671,2018-08-25,09:00:00,286.54,8.2416,100419.0,0.15
5672,2018-08-25,10:00:00,288.44,8.62381,100429.0,0.15
5673,2018-08-25,11:00:00,290.18,9.6479,100416.0,0.15
5674,2018-08-25,12:00:00,291.53,10.03553,100371.0,0.15
5675,2018-08-25,13:00:00,292.55,9.94904,100335.0,0.15
5676,2018-08-25,14:00:00,293.36,8.91864,100301.0,0.15
5677,2018-08-25,15:00:00,293.81,8.8009,100275.0,0.15
5678,2018-08-25,16:00:00,294.01,8.69021,100287.0,0.15
5679,2018-08-25,17:00:00,293.86,8.372860000000001,100293.0,0.15
